"","province","district","variable","value"
"3031","Kâmpôt","Angkor Chey","NL_VIIRS.M_201309_SUM",0
"3032","Siemréab","Angkor Chum","NL_VIIRS.M_201309_SUM",55.0399999618531
"3033","Siemréab","Angkor Thum","NL_VIIRS.M_201309_SUM",83.8999997116626
"3034","Otdar Mean Chey","Anlong Veaeng","NL_VIIRS.M_201309_SUM",344.249999294057
"3035","Kâmpóng Spœ","Aoral","NL_VIIRS.M_201309_SUM",0
"3036","Prey Vêng","Ba Phnum","NL_VIIRS.M_201309_SUM",0
"3037","Pouthisat","Bakan","NL_VIIRS.M_201309_SUM",46.9299998451025
"3038","Rôtânôkiri","Ban Lung","NL_VIIRS.M_201309_SUM",243.939999358728
"3039","BatdÃ¢mbÃ¢ng","Banan","NL_VIIRS.M_201309_SUM",0.100000001490116
"3040","Otdar Mean Chey","Banteay Ampil","NL_VIIRS.M_201309_SUM",83.5999998059124
"3041","Kâmpôt","Banteay Meas","NL_VIIRS.M_201309_SUM",0
"3042","Siemréab","Banteay Srei","NL_VIIRS.M_201309_SUM",133.809999801219
"3043","Rôtânôkiri","Bar Kaev","NL_VIIRS.M_201309_SUM",152.809999763966
"3044","Kâmpóng Thum","Baray","NL_VIIRS.M_201309_SUM",61.1399998608977
"3045","Kâmpóng Chhnang","Baribour","NL_VIIRS.M_201309_SUM",8.71999991498887
"3046","Kâmpóng Spœ","Basedth","NL_VIIRS.M_201309_SUM",0.0399999991059303
"3047","BatdÃ¢mbÃ¢ng","Bat Dambang","NL_VIIRS.M_201309_SUM",0.00999999977648258
"3048","Kâmpóng Cham","Batheay","NL_VIIRS.M_201309_SUM",22.2299999129027
"3049","Takêv","Bati","NL_VIIRS.M_201309_SUM",0
"3050","BatdÃ¢mbÃ¢ng","Bavel","NL_VIIRS.M_201309_SUM",0.119999997317791
"3051","Kaôh Kong","Botum Sakor","NL_VIIRS.M_201309_SUM",0.319999992847443
"3052","Takêv","Bourei Cholsar","NL_VIIRS.M_201309_SUM",0
"3053","Kâmpóng Cham","Chamkar Leu","NL_VIIRS.M_201309_SUM",25.2599999029189
"3054","Svay Rieng","Chantrea","NL_VIIRS.M_201309_SUM",156.429999411106
"3055","Kâmpóng Spœ","Chbar Mon","NL_VIIRS.M_201309_SUM",0.0599999986588955
"3056","Kâmpóng Cham","Cheung Prey","NL_VIIRS.M_201309_SUM",6.88999995589257
"3057","Preah Vihéar","Chey Saen","NL_VIIRS.M_201309_SUM",111.679999094456
"3058","Preah Vihéar","Chhaeb","NL_VIIRS.M_201309_SUM",235.04999901168
"3059","Krâchéh","Chhloung","NL_VIIRS.M_201309_SUM",222.709999440238
"3060","Kâmpôt","Chhuk","NL_VIIRS.M_201309_SUM",0
"3061","Siemréab","Chi Kraeng","NL_VIIRS.M_201309_SUM",147.949999436736
"3062","Preah Vihéar","Choam Khsant","NL_VIIRS.M_201309_SUM",498.07999834977
"3063","Kâmpóng Chhnang","Chol Kiri","NL_VIIRS.M_201309_SUM",5.28999995812774
"3064","Otdar Mean Chey","Chong Kal","NL_VIIRS.M_201309_SUM",22.1499998830259
"3065","Kâmpôt","Chum Kiri","NL_VIIRS.M_201309_SUM",0.119999997317791
"3066","Tbong Khmum","Dambae","NL_VIIRS.M_201309_SUM",138.879999760538
"3067","Kâmpôt","Dang Tong","NL_VIIRS.M_201309_SUM",0
"3068","Phnom Penh","Dangkao","NL_VIIRS.M_201309_SUM",2.93999996781349
"3069","Takêv","Doun Kaev","NL_VIIRS.M_201309_SUM",0
"3070","Kep","Kaeb","NL_VIIRS.M_201309_SUM",0.0800000000745058
"3071","Môndól Kiri","Kaev Seima","NL_VIIRS.M_201309_SUM",655.719998005777
"3072","Prey Vêng","Kamchay Mear","NL_VIIRS.M_201309_SUM",0
"3073","Kâmpôt","Kampong Bay","NL_VIIRS.M_201309_SUM",0
"3074","Kâmpóng Cham","Kampong Cham","NL_VIIRS.M_201309_SUM",24.609999358654
"3075","Kâmpóng Chhnang","Kampong Chhnang","NL_VIIRS.M_201309_SUM",0
"3076","Kâmpóng Chhnang","Kampong Leaeng","NL_VIIRS.M_201309_SUM",2.88000001013279
"3077","Prey Vêng","Kampong Leav","NL_VIIRS.M_201309_SUM",0
"3078","Svay Rieng","Kampong Rou","NL_VIIRS.M_201309_SUM",1.97000003606081
"3079","Kaôh Kong","Kampong Seila","NL_VIIRS.M_201309_SUM",17.179999858141
"3080","Kâmpóng Cham","Kampong Siem","NL_VIIRS.M_201309_SUM",7.01999993622303
"3081","Tbong Khmum","Kampong Siem","NL_VIIRS.M_201309_SUM",3.30999995581806
"3082","Kâmpóng Thum","Kampong Svay","NL_VIIRS.M_201309_SUM",113.71999986656
"3083","Prey Vêng","Kampong Trabaek","NL_VIIRS.M_201309_SUM",2.7000000141561
"3084","Kâmpôt","Kampong Trach","NL_VIIRS.M_201309_SUM",4.97999998182058
"3085","Kâmpóng Chhnang","Kampong Tralach","NL_VIIRS.M_201309_SUM",2.22999998927116
"3086","Kâmpôt","Kampot","NL_VIIRS.M_201309_SUM",0.430000003427267
"3087","Kândal","Kandal Stueng","NL_VIIRS.M_201309_SUM",13.4899999201298
"3088","Pouthisat","Kandieng","NL_VIIRS.M_201309_SUM",17.0599999018014
"3089","Kâmpóng Cham","Kang Meas","NL_VIIRS.M_201309_SUM",4.82999997213483
"3090","Prey Vêng","Kanhchriech","NL_VIIRS.M_201309_SUM",0.720000006258488
"3091","Takêv","Kaoh Andaet","NL_VIIRS.M_201309_SUM",0
"3092","Kaôh Kong","Kaoh Kong","NL_VIIRS.M_201309_SUM",12.8899998776615
"3093","Môndól Kiri","Kaoh Nheaek","NL_VIIRS.M_201309_SUM",931.289996536448
"3094","Kâmpóng Cham","Kaoh Soutin","NL_VIIRS.M_201309_SUM",3.29999999143183
"3095","Kândal","Kaoh Thum","NL_VIIRS.M_201309_SUM",0
"3096","Kândal","Khsach Kandal","NL_VIIRS.M_201309_SUM",0
"3097","Kândal","Kien Svay","NL_VIIRS.M_201309_SUM",0.300000004470348
"3098","Kaôh Kong","Kiri Sakor","NL_VIIRS.M_201309_SUM",0
"3099","Takêv","Kiri Vong","NL_VIIRS.M_201309_SUM",0
"3100","Kâmpóng Spœ","Kong Pisei","NL_VIIRS.M_201309_SUM",0
"3101","Rôtânôkiri","Koun Mom","NL_VIIRS.M_201309_SUM",459.28999876976
"3102","Krâchéh","Kracheh","NL_VIIRS.M_201309_SUM",390.599998967722
"3103","Pouthisat","Krakor","NL_VIIRS.M_201309_SUM",38.6899998523295
"3104","Siemréab","Kralanh","NL_VIIRS.M_201309_SUM",18.5699999518693
"3105","Tbong Khmum","Krouch Chhmar","NL_VIIRS.M_201309_SUM",21.9399998839944
"3106","Preah Vihéar","Kuleaen","NL_VIIRS.M_201309_SUM",440.359998254106
"3107","Kândal","Leuk Daek","NL_VIIRS.M_201309_SUM",0
"3108","Rôtânôkiri","Lumphat","NL_VIIRS.M_201309_SUM",475.249999113382
"3109","Kândal","Lvea Aem","NL_VIIRS.M_201309_SUM",0
"3110","Bântéay Méanchey","Malai","NL_VIIRS.M_201309_SUM",28.4600000828505
"3111","Prey Vêng","Me Sang","NL_VIIRS.M_201309_SUM",0
"3112","Phnom Penh","Mean Chey","NL_VIIRS.M_201309_SUM",0
"3113","Tbong Khmum","Memot","NL_VIIRS.M_201309_SUM",491.490000095218
"3114","Krong Preah Sihanouk","Mittakpheap","NL_VIIRS.M_201309_SUM",0
"3115","Kaôh Kong","Mondol Seima","NL_VIIRS.M_201309_SUM",60.3399985916913
"3116","Bântéay Méanchey","Mongkol Borei","NL_VIIRS.M_201309_SUM",0
"3117","BatdÃ¢mbÃ¢ng","Moung Ruessei","NL_VIIRS.M_201309_SUM",34.8499998785556
"3118","Kândal","Mukh Kampul","NL_VIIRS.M_201309_SUM",1.73000000230968
"3119","Kâmpóng Spœ","Odongk","NL_VIIRS.M_201309_SUM",47.1200000457465
"3120","Bântéay Méanchey","Ou Chrov","NL_VIIRS.M_201309_SUM",0
"3121","Rôtânôkiri","Ou Chum","NL_VIIRS.M_201309_SUM",202.569999890402
"3122","Môndól Kiri","Ou Reang","NL_VIIRS.M_201309_SUM",195.179998932407
"3123","Tbong Khmum","Ou Reang Ov","NL_VIIRS.M_201309_SUM",5.13000000454486
"3124","Rôtânôkiri","Ou Ya Dav","NL_VIIRS.M_201309_SUM",405.849998442456
"3125","Krong Pailin","Pailin","NL_VIIRS.M_201309_SUM",0.949999982491136
"3126","Prey Vêng","Pea Reang","NL_VIIRS.M_201309_SUM",5.70999996550381
"3127","Prey Vêng","Peam Chor","NL_VIIRS.M_201309_SUM",0
"3128","Prey Vêng","Peam Ro","NL_VIIRS.M_201309_SUM",0
"3129","Môndól Kiri","Pechr Chenda","NL_VIIRS.M_201309_SUM",506.20999790728
"3130","Phnom Penh","Phnom Penh","NL_VIIRS.M_201309_SUM",0
"3131","Pouthisat","Phnum Kravanh","NL_VIIRS.M_201309_SUM",20.1399998571724
"3132","BatdÃ¢mbÃ¢ng","Phnum Proek","NL_VIIRS.M_201309_SUM",3.79000004194677
"3133","Bântéay Méanchey","Phnum Srok","NL_VIIRS.M_201309_SUM",9.09999994002283
"3134","Kâmpóng Spœ","Phnum Sruoch","NL_VIIRS.M_201309_SUM",5.34999996423722
"3135","Tbong Khmum","Ponhea Kraek","NL_VIIRS.M_201309_SUM",123.010000066832
"3136","Kândal","Ponhea Lueu","NL_VIIRS.M_201309_SUM",7.56999988853932
"3137","Siemréab","Prasat Bakong","NL_VIIRS.M_201309_SUM",67.3999995812774
"3138","Kâmpóng Thum","Prasat Balangk","NL_VIIRS.M_201309_SUM",175.439999435097
"3139","Kâmpóng Thum","Prasat Sambour","NL_VIIRS.M_201309_SUM",95.3899995163083
"3140","Krâchéh","Preaek Prasab","NL_VIIRS.M_201309_SUM",255.149999115616
"3141","Bântéay Méanchey","Preah Netr Preah","NL_VIIRS.M_201309_SUM",1.81999997422099
"3142","Prey Vêng","Preah Sdach","NL_VIIRS.M_201309_SUM",0
"3143","Kâmpóng Cham","Prey Chhor","NL_VIIRS.M_201309_SUM",8.00999993085862
"3144","Takêv","Prey Kabbas","NL_VIIRS.M_201309_SUM",0
"3145","Krong Preah Sihanouk","Prey Nob","NL_VIIRS.M_201309_SUM",0
"3146","Prey Vêng","Prey Veaeng","NL_VIIRS.M_201309_SUM",0
"3147","Siemréab","Puok","NL_VIIRS.M_201309_SUM",56.3499998319894
"3148","Kâmpóng Chhnang","Rolea B'ier","NL_VIIRS.M_201309_SUM",0.32999999821186
"3149","Svay Rieng","Romeas Haek","NL_VIIRS.M_201309_SUM",1.2999999858439
"3150","BatdÃ¢mbÃ¢ng","Rotanak Mondol","NL_VIIRS.M_201309_SUM",3.90999992936849
"3151","Preah Vihéar","Rovieng","NL_VIIRS.M_201309_SUM",253.049999279901
"3152","Phnom Penh","Ruessei Kaev","NL_VIIRS.M_201309_SUM",0
"3153","Svay Rieng","Rumduol","NL_VIIRS.M_201309_SUM",0
"3154","Kândal","S'ang","NL_VIIRS.M_201309_SUM",5.68000009655952
"3155","Môndól Kiri","Saen Monourom","NL_VIIRS.M_201309_SUM",93.5599998701364
"3156","Krong Pailin","Sala Krau","NL_VIIRS.M_201309_SUM",1.61999999918044
"3157","Krâchéh","Sambour","NL_VIIRS.M_201309_SUM",1403.17999703623
"3158","Kâmpóng Chhnang","Sameakki Mean Chey","NL_VIIRS.M_201309_SUM",20.7700000740588
"3159","BatdÃ¢mbÃ¢ng","Samlout","NL_VIIRS.M_201309_SUM",8.29999990016222
"3160","Pouthisat","Sampov Meas","NL_VIIRS.M_201309_SUM",0.0599999986588955
"3161","Otdar Mean Chey","Samraong","NL_VIIRS.M_201309_SUM",222.469999771565
"3162","Takêv","Samraong","NL_VIIRS.M_201309_SUM",0
"3163","Kâmpóng Spœ","Samraong Tong","NL_VIIRS.M_201309_SUM",3.70000000670552
"3164","Kâmpóng Thum","Sandan","NL_VIIRS.M_201309_SUM",626.439997337758
"3165","BatdÃ¢mbÃ¢ng","Sangkae","NL_VIIRS.M_201309_SUM",18.0999999083579
"3166","Preah Vihéar","Sangkom Thmei","NL_VIIRS.M_201309_SUM",254.7099987939
"3167","Kâmpóng Thum","Santuk","NL_VIIRS.M_201309_SUM",449.119998876006
"3168","Bântéay Méanchey","Serei Saophoan","NL_VIIRS.M_201309_SUM",0
"3169","Stœng Trêng","Sesan","NL_VIIRS.M_201309_SUM",835.009997399524
"3170","Stœng Trêng","Siem Bouk","NL_VIIRS.M_201309_SUM",280.849998993799
"3171","Stœng Trêng","Siem Pang","NL_VIIRS.M_201309_SUM",1137.38999741338
"3172","Siemréab","Siem Reab","NL_VIIRS.M_201309_SUM",800.669996079057
"3173","Prey Vêng","Sithor Kandal","NL_VIIRS.M_201309_SUM",3.45999998599291
"3174","Kaôh Kong","Smach Mean Chey","NL_VIIRS.M_201309_SUM",0
"3175","Krâchéh","Snuol","NL_VIIRS.M_201309_SUM",557.969998627901
"3176","Siemréab","Soutr Nikom","NL_VIIRS.M_201309_SUM",97.4499996881932
"3177","Kaôh Kong","Srae Ambel","NL_VIIRS.M_201309_SUM",9.29999991506337
"3178","Kâmpóng Cham","Srei Santhor","NL_VIIRS.M_201309_SUM",15.6500000245869
"3179","Siemréab","Srei Snam","NL_VIIRS.M_201309_SUM",36.9300000425428
"3180","Kâmpóng Thum","Stoung","NL_VIIRS.M_201309_SUM",31.4799998942763
"3181","Krong Preah Sihanouk","Stueng hav","NL_VIIRS.M_201309_SUM",0
"3182","Kâmpóng Thum","Stueng Saen","NL_VIIRS.M_201309_SUM",33.0399999581277
"3183","Stœng Trêng","Stueng Traeng","NL_VIIRS.M_201309_SUM",223.710000015795
"3184","Kâmpóng Cham","Stueng Trang","NL_VIIRS.M_201309_SUM",116.629999365658
"3185","Bântéay Méanchey","Svay Chek","NL_VIIRS.M_201309_SUM",0
"3186","Svay Rieng","Svay Chrum","NL_VIIRS.M_201309_SUM",3.77999999746681
"3187","Siemréab","Svay Leu","NL_VIIRS.M_201309_SUM",404.279998755082
"3188","BatdÃ¢mbÃ¢ng","Svay Pao","NL_VIIRS.M_201309_SUM",56.5600004196167
"3189","Svay Rieng","Svay Rieng","NL_VIIRS.M_201309_SUM",0
"3190","Svay Rieng","Svay Teab","NL_VIIRS.M_201309_SUM",0.510000012814998
"3191","Kândal","Ta Khmau","NL_VIIRS.M_201309_SUM",23.2599999606609
"3192","Rôtânôkiri","Ta Veaeng","NL_VIIRS.M_201309_SUM",556.65999797359
"3193","Preah Vihéar","Tbaeng Mean chey","NL_VIIRS.M_201309_SUM",138.49999910593
"3194","Tbong Khmum","Tboung Khmum","NL_VIIRS.M_201309_SUM",89.3699997235089
"3195","Stœng Trêng","Thala Barivat","NL_VIIRS.M_201309_SUM",639.729997821152
"3196","Kaôh Kong","Thma Bang","NL_VIIRS.M_201309_SUM",8.22999996878207
"3197","Bântéay Méanchey","Thma Puok","NL_VIIRS.M_201309_SUM",3.27999995648861
"3198","Kâmpóng Spœ","Thpong","NL_VIIRS.M_201309_SUM",1.54000000655651
"3199","Takêv","Tram Kak","NL_VIIRS.M_201309_SUM",0.229999992996454
"3200","Takêv","Treang","NL_VIIRS.M_201309_SUM",0
"3201","Kâmpóng Chhnang","Tuek Phos","NL_VIIRS.M_201309_SUM",1.26000004075468
"3202","Siemréab","Varin","NL_VIIRS.M_201309_SUM",209.19999954477
"3203","Pouthisat","Veal Veaeng","NL_VIIRS.M_201309_SUM",86.7299994640052
"3204","Rôtânôkiri","Veun Sai","NL_VIIRS.M_201309_SUM",500.039998682216
"3205","BatdÃ¢mbÃ¢ng","Aek Phnum","NL_VIIRS.M_201310_SUM",197.949998563156
"3206","Rôtânôkiri","Andoung Meas","NL_VIIRS.M_201310_SUM",336.329999353737
"3207","Kândal","Angk Snuol","NL_VIIRS.M_201310_SUM",900.3200014662
"3208","Takêv","Angkor Borei","NL_VIIRS.M_201310_SUM",86.8399997148664
"3209","Kâmpôt","Angkor Chey","NL_VIIRS.M_201310_SUM",86.0699997078627
"3210","Siemréab","Angkor Chum","NL_VIIRS.M_201310_SUM",134.999999606982
"3211","Siemréab","Angkor Thum","NL_VIIRS.M_201310_SUM",108.009999820963
"3212","Otdar Mean Chey","Anlong Veaeng","NL_VIIRS.M_201310_SUM",627.849999085069
"3213","Kâmpóng Spœ","Aoral","NL_VIIRS.M_201310_SUM",640.139998396858
"3214","Prey Vêng","Ba Phnum","NL_VIIRS.M_201310_SUM",127.739999698475
"3215","Pouthisat","Bakan","NL_VIIRS.M_201310_SUM",489.629998067394
"3216","Rôtânôkiri","Ban Lung","NL_VIIRS.M_201310_SUM",240.61000000313
"3217","BatdÃ¢mbÃ¢ng","Banan","NL_VIIRS.M_201310_SUM",225.849999073893
"3218","Otdar Mean Chey","Banteay Ampil","NL_VIIRS.M_201310_SUM",414.549999514595
"3219","Kâmpôt","Banteay Meas","NL_VIIRS.M_201310_SUM",110.559999521822
"3220","Siemréab","Banteay Srei","NL_VIIRS.M_201310_SUM",185.989999536425
"3221","Rôtânôkiri","Bar Kaev","NL_VIIRS.M_201310_SUM",193.249999800697
"3222","Kâmpóng Thum","Baray","NL_VIIRS.M_201310_SUM",210.949998704717
"3223","Kâmpóng Chhnang","Baribour","NL_VIIRS.M_201310_SUM",97.8399996571244
"3224","Kâmpóng Spœ","Basedth","NL_VIIRS.M_201310_SUM",177.969999639317
"3225","BatdÃ¢mbÃ¢ng","Bat Dambang","NL_VIIRS.M_201310_SUM",218.579999167472
"3226","Kâmpóng Cham","Batheay","NL_VIIRS.M_201310_SUM",158.729999741539
"3227","Takêv","Bati","NL_VIIRS.M_201310_SUM",165.98000010103
"3228","BatdÃ¢mbÃ¢ng","Bavel","NL_VIIRS.M_201310_SUM",250.539999233559
"3229","Kaôh Kong","Botum Sakor","NL_VIIRS.M_201310_SUM",398.689999090508
"3230","Takêv","Bourei Cholsar","NL_VIIRS.M_201310_SUM",75.219999872148
"3231","Kâmpóng Cham","Chamkar Leu","NL_VIIRS.M_201310_SUM",136.349999047816
"3232","Svay Rieng","Chantrea","NL_VIIRS.M_201310_SUM",476.500000651925
"3233","Kâmpóng Spœ","Chbar Mon","NL_VIIRS.M_201310_SUM",123.590000430122
"3234","Kâmpóng Cham","Cheung Prey","NL_VIIRS.M_201310_SUM",87.449999511242
"3235","Preah Vihéar","Chey Saen","NL_VIIRS.M_201310_SUM",375.909999351948
"3236","Preah Vihéar","Chhaeb","NL_VIIRS.M_201310_SUM",846.049998836592
"3237","Krâchéh","Chhloung","NL_VIIRS.M_201310_SUM",256.539999188855
"3238","Kâmpôt","Chhuk","NL_VIIRS.M_201310_SUM",193.12999962084
"3239","Siemréab","Chi Kraeng","NL_VIIRS.M_201310_SUM",674.899998418987
"3240","Preah Vihéar","Choam Khsant","NL_VIIRS.M_201310_SUM",1392.23999782466
"3241","Kâmpóng Chhnang","Chol Kiri","NL_VIIRS.M_201310_SUM",33.1099997051061
"3242","Otdar Mean Chey","Chong Kal","NL_VIIRS.M_201310_SUM",213.799999304116
"3243","Kâmpôt","Chum Kiri","NL_VIIRS.M_201310_SUM",270.83999937214
"3244","Tbong Khmum","Dambae","NL_VIIRS.M_201310_SUM",220.079999540001
"3245","Kâmpôt","Dang Tong","NL_VIIRS.M_201310_SUM",145.609999323264
"3246","Phnom Penh","Dangkao","NL_VIIRS.M_201310_SUM",1888.56999647617
"3247","Takêv","Doun Kaev","NL_VIIRS.M_201310_SUM",103.309999633581
"3248","Kep","Kaeb","NL_VIIRS.M_201310_SUM",70.399999903515
"3249","Môndól Kiri","Kaev Seima","NL_VIIRS.M_201310_SUM",639.969996513799
"3250","Prey Vêng","Kamchay Mear","NL_VIIRS.M_201310_SUM",108.769999697804
"3251","Kâmpôt","Kampong Bay","NL_VIIRS.M_201310_SUM",64.2200001385063
"3252","Kâmpóng Cham","Kampong Cham","NL_VIIRS.M_201310_SUM",204.31000104174
"3253","Kâmpóng Chhnang","Kampong Chhnang","NL_VIIRS.M_201310_SUM",34.6699998881668
"3254","Kâmpóng Chhnang","Kampong Leaeng","NL_VIIRS.M_201310_SUM",108.259999092668
"3255","Prey Vêng","Kampong Leav","NL_VIIRS.M_201310_SUM",109.190000172705
"3256","Svay Rieng","Kampong Rou","NL_VIIRS.M_201310_SUM",109.629999561235
"3257","Kaôh Kong","Kampong Seila","NL_VIIRS.M_201310_SUM",425.949999367818
"3258","Kâmpóng Cham","Kampong Siem","NL_VIIRS.M_201310_SUM",179.599999062717
"3259","Tbong Khmum","Kampong Siem","NL_VIIRS.M_201310_SUM",11.5899999849498
"3260","Kâmpóng Thum","Kampong Svay","NL_VIIRS.M_201310_SUM",246.949998900294
"3261","Prey Vêng","Kampong Trabaek","NL_VIIRS.M_201310_SUM",119.729999762028
"3262","Kâmpôt","Kampong Trach","NL_VIIRS.M_201310_SUM",119.739999832585
"3263","Kâmpóng Chhnang","Kampong Tralach","NL_VIIRS.M_201310_SUM",156.14999978058
"3264","Kâmpôt","Kampot","NL_VIIRS.M_201310_SUM",678.929997345433
"3265","Kândal","Kandal Stueng","NL_VIIRS.M_201310_SUM",241.819999765605
"3266","Pouthisat","Kandieng","NL_VIIRS.M_201310_SUM",159.73999940604
"3267","Kâmpóng Cham","Kang Meas","NL_VIIRS.M_201310_SUM",59.7299996167422
"3268","Prey Vêng","Kanhchriech","NL_VIIRS.M_201310_SUM",58.5899998284876
"3269","Takêv","Kaoh Andaet","NL_VIIRS.M_201310_SUM",57.8399997167289
"3270","Kaôh Kong","Kaoh Kong","NL_VIIRS.M_201310_SUM",697.38999952376
"3271","Môndól Kiri","Kaoh Nheaek","NL_VIIRS.M_201310_SUM",1482.44999595731
"3272","Kâmpóng Cham","Kaoh Soutin","NL_VIIRS.M_201310_SUM",36.7799998298287
"3273","Kândal","Kaoh Thum","NL_VIIRS.M_201310_SUM",218.639999758452
"3274","Kândal","Khsach Kandal","NL_VIIRS.M_201310_SUM",208.560000000521
"3275","Kândal","Kien Svay","NL_VIIRS.M_201310_SUM",618.72999994643
"3276","Kaôh Kong","Kiri Sakor","NL_VIIRS.M_201310_SUM",261.379999661818
"3277","Takêv","Kiri Vong","NL_VIIRS.M_201310_SUM",146.26999953948
"3278","Kâmpóng Spœ","Kong Pisei","NL_VIIRS.M_201310_SUM",217.439999807626
"3279","Rôtânôkiri","Koun Mom","NL_VIIRS.M_201310_SUM",797.129998756573
"3280","Krâchéh","Kracheh","NL_VIIRS.M_201310_SUM",486.85999840498
"3281","Pouthisat","Krakor","NL_VIIRS.M_201310_SUM",421.529998604208
"3282","Siemréab","Kralanh","NL_VIIRS.M_201310_SUM",130.109999299049
"3283","Tbong Khmum","Krouch Chhmar","NL_VIIRS.M_201310_SUM",142.689999628812
"3284","Preah Vihéar","Kuleaen","NL_VIIRS.M_201310_SUM",648.049998397007
"3285","Kândal","Leuk Daek","NL_VIIRS.M_201310_SUM",138.849999608472
"3286","Rôtânôkiri","Lumphat","NL_VIIRS.M_201310_SUM",677.409998897463
"3287","Kândal","Lvea Aem","NL_VIIRS.M_201310_SUM",161.159999689087
"3288","Bântéay Méanchey","Malai","NL_VIIRS.M_201310_SUM",200.349999884143
"3289","Prey Vêng","Me Sang","NL_VIIRS.M_201310_SUM",101.88999970071
"3290","Phnom Penh","Mean Chey","NL_VIIRS.M_201310_SUM",1601.03999577463
"3291","Tbong Khmum","Memot","NL_VIIRS.M_201310_SUM",454.689998552203
"3292","Krong Preah Sihanouk","Mittakpheap","NL_VIIRS.M_201310_SUM",572.080002507194
"3293","Kaôh Kong","Mondol Seima","NL_VIIRS.M_201310_SUM",768.3099984359
"3294","Bântéay Méanchey","Mongkol Borei","NL_VIIRS.M_201310_SUM",193.699999308214
"3295","BatdÃ¢mbÃ¢ng","Moung Ruessei","NL_VIIRS.M_201310_SUM",769.739997273311
"3296","Kândal","Mukh Kampul","NL_VIIRS.M_201310_SUM",255.689999813214
"3297","Kâmpóng Spœ","Odongk","NL_VIIRS.M_201310_SUM",241.029999623075
"3298","Bântéay Méanchey","Ou Chrov","NL_VIIRS.M_201310_SUM",581.079999733717
"3299","Rôtânôkiri","Ou Chum","NL_VIIRS.M_201310_SUM",275.299999820069
"3300","Môndól Kiri","Ou Reang","NL_VIIRS.M_201310_SUM",184.439998626709
"3301","Tbong Khmum","Ou Reang Ov","NL_VIIRS.M_201310_SUM",80.5699998307973
"3302","Rôtânôkiri","Ou Ya Dav","NL_VIIRS.M_201310_SUM",567.789999062195
"3303","Krong Pailin","Pailin","NL_VIIRS.M_201310_SUM",231.61000020802
"3304","Prey Vêng","Pea Reang","NL_VIIRS.M_201310_SUM",158.999999539927
"3305","Prey Vêng","Peam Chor","NL_VIIRS.M_201310_SUM",97.6299996580929
"3306","Prey Vêng","Peam Ro","NL_VIIRS.M_201310_SUM",86.0100000929088
"3307","Môndól Kiri","Pechr Chenda","NL_VIIRS.M_201310_SUM",771.099995849654
"3308","Phnom Penh","Phnom Penh","NL_VIIRS.M_201310_SUM",4192.0000038147
"3309","Pouthisat","Phnum Kravanh","NL_VIIRS.M_201310_SUM",1023.99999760464
"3310","BatdÃ¢mbÃ¢ng","Phnum Proek","NL_VIIRS.M_201310_SUM",733.429999846965
"3311","Bântéay Méanchey","Phnum Srok","NL_VIIRS.M_201310_SUM",188.759999146685
"3312","Kâmpóng Spœ","Phnum Sruoch","NL_VIIRS.M_201310_SUM",605.239999227226
"3313","Tbong Khmum","Ponhea Kraek","NL_VIIRS.M_201310_SUM",297.63999963738
"3314","Kândal","Ponhea Lueu","NL_VIIRS.M_201310_SUM",276.29999955371
"3315","Siemréab","Prasat Bakong","NL_VIIRS.M_201310_SUM",201.999999629334
"3316","Kâmpóng Thum","Prasat Balangk","NL_VIIRS.M_201310_SUM",389.739999137818
"3317","Kâmpóng Thum","Prasat Sambour","NL_VIIRS.M_201310_SUM",195.359999425709
"3318","Krâchéh","Preaek Prasab","NL_VIIRS.M_201310_SUM",474.859998710454
"3319","Bântéay Méanchey","Preah Netr Preah","NL_VIIRS.M_201310_SUM",248.889998948202
"3320","Prey Vêng","Preah Sdach","NL_VIIRS.M_201310_SUM",112.809999639168
"3321","Kâmpóng Cham","Prey Chhor","NL_VIIRS.M_201310_SUM",87.5199996139854
"3322","Takêv","Prey Kabbas","NL_VIIRS.M_201310_SUM",103.519999967888
"3323","Krong Preah Sihanouk","Prey Nob","NL_VIIRS.M_201310_SUM",478.279999244959
"3324","Prey Vêng","Prey Veaeng","NL_VIIRS.M_201310_SUM",137.23999950476
"3325","Siemréab","Puok","NL_VIIRS.M_201310_SUM",549.109998781234
"3326","Kâmpóng Chhnang","Rolea B'ier","NL_VIIRS.M_201310_SUM",146.199999280274
"3327","Svay Rieng","Romeas Haek","NL_VIIRS.M_201310_SUM",154.749999223277
"3328","BatdÃ¢mbÃ¢ng","Rotanak Mondol","NL_VIIRS.M_201310_SUM",309.479999380187
"3329","Preah Vihéar","Rovieng","NL_VIIRS.M_201310_SUM",725.259998602792
"3330","Phnom Penh","Ruessei Kaev","NL_VIIRS.M_201310_SUM",2697.56000278145
"3331","Svay Rieng","Rumduol","NL_VIIRS.M_201310_SUM",52.7599997837096
"3332","Kândal","S'ang","NL_VIIRS.M_201310_SUM",306.269999045879
"3333","Môndól Kiri","Saen Monourom","NL_VIIRS.M_201310_SUM",111.389999248087
"3334","Krong Pailin","Sala Krau","NL_VIIRS.M_201310_SUM",230.410000005737
